"pk";"ip";"loc";"zip";"reg";"ts"
19731;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19732;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19733;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19734;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19735;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19736;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19737;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19738;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19739;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19740;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19741;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19742;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19743;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19744;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19745;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19746;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19747;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19748;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19749;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19750;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19751;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19752;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19753;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19754;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19755;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19756;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19757;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19758;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19759;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19760;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19761;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19762;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19763;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19764;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19765;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19766;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19767;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19768;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19769;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19770;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19771;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:40"
19772;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19773;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19774;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19775;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19776;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19777;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19778;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19779;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19780;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19781;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19782;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19783;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19784;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19785;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19786;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19787;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19788;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19789;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19790;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19791;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19792;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19793;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19794;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19795;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19796;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19797;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19798;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19799;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19800;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19801;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19802;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19803;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19804;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19805;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19806;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19807;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19808;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19809;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19810;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19811;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19812;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19813;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:41"
19814;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19815;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19816;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19817;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19818;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19819;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19820;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19821;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19822;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19823;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19824;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19825;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19826;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19827;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19828;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19829;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19830;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19831;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19832;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19833;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19834;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19835;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19836;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19837;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19838;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19839;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19840;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19841;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19842;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19843;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19844;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19845;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19846;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19847;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19848;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19849;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19850;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19851;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19852;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19853;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19854;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:42"
19855;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19856;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19857;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19858;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19859;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19860;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19861;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19862;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19863;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19864;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19865;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19866;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19867;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19868;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19869;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19870;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19871;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19872;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19873;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19874;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19875;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19876;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19877;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19878;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19879;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19880;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19881;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19882;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19883;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19884;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19885;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19886;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19887;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19888;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19889;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19890;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19891;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19892;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19893;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19894;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19895;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19896;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:43"
19897;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19898;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19899;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19900;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19901;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19902;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19903;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19904;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19905;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19906;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19907;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19908;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19909;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19910;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19911;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19912;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19913;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19914;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19915;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19916;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19917;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19918;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19919;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19920;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19921;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19922;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19923;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19924;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19925;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19926;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19927;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19928;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19929;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19930;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19931;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19932;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19933;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19934;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19935;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19936;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19937;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19938;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19939;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19940;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19941;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19942;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19943;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:44"
19944;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19945;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19946;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19947;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19948;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19949;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19950;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19951;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19952;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19953;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19954;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19955;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19956;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19957;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19958;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19959;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19960;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19961;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19962;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19963;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19964;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19965;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19966;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19967;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19968;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19969;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19970;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19971;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19972;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19973;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19974;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19975;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19976;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19977;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19978;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19979;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19980;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19981;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19982;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19983;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:45"
19984;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
19985;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
19986;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
19987;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
19988;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
19989;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
19990;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
19991;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
19992;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
19993;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
19994;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
19995;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
19996;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
19997;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
19998;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
19999;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20000;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20001;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20002;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20003;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20004;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20005;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20006;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20007;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20008;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20009;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20010;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20011;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20012;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20013;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20014;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20015;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20016;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20017;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20018;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20019;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20020;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20021;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20022;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20023;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20024;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20025;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20026;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20027;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:46"
20028;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20029;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20030;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20031;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20032;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20033;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20034;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20035;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20036;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20037;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20038;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20039;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20040;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20041;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20042;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20043;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20044;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20045;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20046;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20047;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20048;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20049;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20050;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20051;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20052;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20053;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20054;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20055;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20056;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20057;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20058;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20059;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20060;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20061;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20062;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20063;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20064;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20065;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20066;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20067;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20068;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20069;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20070;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20071;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20072;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20073;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:47"
20074;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:48"
20075;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:48"
20076;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:48"
20077;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:48"
20078;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:48"
20079;"5.165.240.41";"RU";"344001";"ROS";"2018-02-19 23:55:48"
